appid,name,year,developer,platforms,num_ratings,positive_rate,multi_player,single_player,genre,theme,special
676720,Bug Killers,2017,Swarog Games,windows;mac,23,0.434782609,1,1,"['0', '1', '2', '3', '7']",,['2']
676730,Behind The Door,2017,Dio Alias Games,windows;mac,56,0.589285714,0,1,"['2', '3']",['0'],
676760,Noise,2017,Talentplace,windows,71,0.647887324,0,1,"['2', '3', '13']",,
676770,Island Dash,2017,Flo Knödl;Johannes Fischer;Michael Hütter;Christoph Müller;Simon Eberl;Thomas Kern;Lukas Schönwiese,windows,465,0.834408602,0,1,"['2', '3', '7']",,
676800,Dark Descent: The Blue Rose,2017,Steve Antoniadis,windows,13,0.769230769,0,1,"['2', '3', '4', '7']",,
676820,Subsurface Circular,2017,Bithell Games,windows;mac,1131,0.948717949,0,1,"['2', '3', '7']",,['4']
676830,Xenomarine,2019,Fourfold Games,windows;mac;linux,20,0.85,0,1,"['1', '2', '3', '4']",,
676840,Contagion VR: Outbreak,2018,"Monochrome, Inc",windows,371,0.706199461,0,1,"['0', '2', '3', '8', '13']",,['0']
676850,Guardian,2017,Exodus Software,windows;linux,9,0.777777778,0,1,"['0', '2', '3']",,['1']
676880,Tales of Glacier (VR),2017,深圳槟果文化科技有限公司,windows,2,0,0,1,"['0', '2']",,['0']
676910,Magic Potion Destroyer,2017,ARTIFACTS,windows,20,0.75,0,1,"['1', '3']",,
676960,Hotlap Heroes,2019,Team Pea,windows;mac,6,0.833333333,1,0,"['0', '3', '7', '9', '12', '13']",,
676990,The Stone,2017,Bornteks Entertainment,windows,14,0.428571429,0,1,"['0', '2']",,['0']
677010,Darts VR,2017,The Awesome Game Studio,windows,1,0,1,1,"['3', '7', '8', '12']",,
677020,Eventide 3: Legacy of Legends,2017,The House of Fables,windows;mac;linux,78,0.91025641,0,1,"['2', '7']",['5'],['4']
677030,Draw Souls,2017,Hio Giang,windows,27,0.851851852,0,1,"['1', '3', '7', '8']",,
677040,Cloudborn,2018,Logtown Studios AB,windows,29,0.551724138,0,1,"['2', '3']",,"['0', '4']"
677060,Into the Rhythm VR,2017,"NTWO Studio Co., Ltd",windows,34,0.794117647,0,1,['7'],,"['0', '4']"
677080,Dungeon Manager ZV: Resurrection,2017,StudioGIW,windows,6,1,0,1,"['3', '8']",,
677120,Heroes of Hammerwatch,2018,Crackshell,windows;linux,1757,0.797381901,1,1,"['0', '3', '4']",,"['2', '4']"
677160,We Were Here Too,2018,Total Mayhem Games,windows;mac;linux,1731,0.778162912,1,0,"['2', '3', '7']",['0'],"['2', '4', '8']"
677180,Pantropy,2019,Brain Stone GmbH,windows,186,0.553763441,1,0,"['0', '3', '13']",,
677190,HATCHICK,2018,Monandol Games,windows,7,1,0,1,"['0', '3']",,['0']
677210,Gift to Humanity,2017,Ultima Games,windows,15,0.666666667,1,1,"['0', '2', '3', '4', '13']",,['2']
677220,Silver Tale,2017,Playcademy,windows,48,0.645833333,0,1,['7'],,
677230,Around the Words,2017,3DDUO,windows,4,0.25,0,1,"['3', '7']",,
677240,Trespassers,2017,CrazyBits Studios,windows,20,0.85,1,1,"['0', '3', '10', '13', '14']",,"['1', '2', '4']"
677280,Sigi - A Fart for Melusina,2017,pixel.lu,windows,79,0.886075949,0,1,"['0', '3']",,['1']
677300,Ghosts of Miami,2017,Pillow Fight,windows;mac;linux,24,0.958333333,0,1,['2'],"['2', '13']",
677330,Theseus,2017,Forge Reply srl,windows,35,0.8,0,1,"['0', '2', '3']",,"['1', '4']"
677340,The Colonists,2018,Codebyfire,windows,331,0.812688822,0,1,"['1', '3']",,['4']
677380,Disco Destruction,2017,Subjective,windows,35,0.942857143,0,1,"['3', '7', '8', '13']",,
677450,Medieval Shopkeeper Simulator,2018,David Moralejo Sánchez,windows,122,0.778688525,0,1,"['2', '3', '4', '8', '13']",,
677480,Outpost Zero,2018,Symmetric Games,windows,377,0.697612732,1,1,"['0', '2', '3', '8', '13']",,['2']
677520,Guilt Battle Arena,2018,Invincible Cat,windows,22,0.909090909,1,1,"['0', '3', '7']",,"['1', '2']"
677650,Brass,2017,Cublo,windows;mac;linux,17,0.529411765,1,1,['1'],,"['4', '8']"
677680,DEFENDER OF EARTH VS THE ALIEN ARMADA,2017,MONKEY WRENCH STUDIO INC.,windows,4,0.5,0,1,"['0', '1', '3']",,
677700,Attack of the Gooobers,2017,SluggishtacoGames,windows,3,1,1,1,"['0', '3']",,['2']
677710,Little Einar,2019,MADBones Games,windows,8,0.875,0,1,"['2', '3', '7']",,"['0', '1']"
677720,Tangrams Deluxe,2017,Vertical Reach,windows;mac,28,0.857142857,0,1,"['3', '7']",['0'],['1']
677730,Karmasutra,2017,Top Hat Studios Inc,windows;mac;linux,19,0.684210526,0,1,"['2', '3', '4', '7']",,
677780,Interplanetary Hunter,2017,xiaofeixiong,windows,3,1,0,1,"['0', '2', '8']",,
677790,SOULS,2017,Team Fork,windows,79,0.936708861,0,1,"['2', '3']",['2'],
677820,BusinessMan,2017,SugGames,windows,18,0.444444444,0,1,"['1', '3', '8']",,
677850,Eselmir and the five magical gifts,2018,Stelex Software,windows;mac,27,0.777777778,0,1,"['2', '3']",['4'],['4']
677870,Gamers Unknown Survival,2017,GCTV DevTeam,windows,13,0.307692308,0,1,"['0', '2', '3', '8', '10', '13']",,
677880,Draw Your Game,2017,Zero One,windows,36,0.361111111,0,1,['7'],,
677910,Life on Mars Remake,2017,Oscar Kenneth Albero Ingles,windows,31,0.935483871,0,1,"['0', '2', '3', '4']",,['1']
677920,Acucalypse,2018,Trifulca Force,windows,7,0.428571429,0,1,"['0', '1', '3', '13']",,['4']
677980,Z69,2017,Anatoliy Loginovskikh,windows,102,0.666666667,0,1,"['0', '3']",,['1']
678010,Temporal Storm X: Hyperspace Dream,2017,Crystalmesh Studios,windows,6,0.833333333,0,1,"['0', '3', '7']",,
678060,Super Ultra Monster Smash!,2017,Ken Koji,windows,23,0.47826087,0,1,"['0', '3', '7', '8']",,
678090,Symploke: Legend of Gustavo Bueno (Chapter 1),2017,Videojuegos Fermín,windows,47,0.787234043,0,1,"['2', '3']",,
678100,VR Crane Master,2017,RealityBusters.co,windows,6,0.833333333,0,1,"['3', '8']",,['0']
678190,King of Bali,2017,King Key Games,windows;mac,150,0.446666667,0,1,"['2', '3', '7', '8']",,
678200,VR Table Sports,2017,Happy Bat,windows,11,0.818181818,1,1,"['3', '7', '8', '12']",,
678230,Abstract Arena,2017,Credici,windows,22,0.681818182,1,1,"['0', '3']",,"['1', '2']"
678240,Destroyer: Invasion,2017,MFAFB Games LLC,windows,17,0.588235294,0,1,"['0', '3']",,['1']
678290,Ezy,2017,Strong Cube,windows,20,0.75,0,1,"['0', '2', '3', '7']",,
678310,Pinball Deluxe: Reloaded,2017,Made of Bits,windows;mac,42,0.928571429,0,1,"['3', '7', '8']",,['4']
678410,Chimeras: The Signs of Prophecy Collector's Edition,2017,Elephant Games,windows,1,1,0,1,"['2', '7']",['5'],
678430,Mayan Prophecies: Cursed Island Collector's Edition,2017,EleFun Games,windows,1,1,0,1,"['2', '7']",['5'],
678440,Dark Parables: Queen of Sands Collector's Edition,2017,Eipix Entertainment,windows,5,1,0,1,"['2', '7']",['5'],
678450,Full-On Paintball,2018,Gamepainters,windows,16,0.375,1,1,"['0', '3', '7', '8', '11', '12']",,
678500,The Climber,2017,Felipe Nicolazzi,windows,2,0.5,0,1,"['0', '2', '7', '8', '9', '12']",,
678520,Gal*Gun VR,2017,"INTI CREATES CO., LTD.",windows,296,0.922297297,0,1,"['0', '2', '3', '8']",['1'],"['0', '4']"
678530,Plexarium,2017,Parrott Studios,windows;linux,12,1,1,1,"['0', '3', '7']",,
678540,Bad School Boy,2017,SYLPH,windows,10,1,0,1,"['0', '3', '7']",,
678560,鸿源战纪 - Tales of Hongyuan,2017,Hongyuan Game,windows,392,0.785714286,0,1,"['3', '4']",['18'],['4']
678570,VR Fitness,2017,iDEACLOUD inc.,windows,1,0,0,1,"['0', '12']",['14'],['0']
678620,Battle Chess II: Chinese Chess,2017,Interplay Entertainment Corp.,windows;mac,4,0.75,1,1,['1'],,
678670,Best Time Kill,2017,Anatoliy Loginovskikh,windows,25,0.6,0,1,"['3', '7']",,
678760,Simon the Sorcerer 2: 25th Anniversary Edition,2018,MojoTouch;Adventure Soft,windows,8,0.5,0,1,['2'],['4'],['4']
678770,Huygens Principle,2017,CAT IN JAR GAMES,windows,21,0.904761905,0,1,"['0', '3']",,
678780,Slugs Destroyer,2017,Nedodnb,windows,11,0.636363636,0,1,"['0', '2', '3', '7']",,
678800,SAS: Zombie Assault 4,2017,Ninja Kiwi,windows;mac,2587,0.806339389,1,1,"['0', '4']",['20'],"['1', '2', '8']"
678820,Gun-Running War Dogs,2017,Rotatipyra,windows,29,0.896551724,0,1,"['3', '8']",,
678830,Buried Alive VR,2018,Room 8 Studio,windows,7,0.714285714,0,1,['2'],,['0']
678850,Uurnog Uurnlimited,2017,Nifflas Games,windows;mac,42,0.761904762,1,1,['3'],['0'],"['1', '2']"
678880,Solmec: Hollow Planet,2017,Octopus 8 Studios,windows,3,1,0,1,"['0', '2', '3']",,
678890,Airport Simulator 2019,2018,Toplitz Productions,windows,70,0.171428571,0,1,"['1', '8']",,"['1', '4']"
678920,Symploke: Legend of Gustavo Bueno (Chapter 2),2017,Videojuegos Fermín,windows,7,1,0,1,"['2', '3']",['4'],
678930,Square Route,2018,Battenberg Software,windows;mac;linux,2,1,0,1,"['0', '1', '3', '7']",,['1']
678950,DRAGON BALL FighterZ,2018,Arc System Works,windows,12705,0.82180244,1,1,['0'],['1'],"['1', '4']"
678970,Modern Tales: Age of Invention,2017,Orchid Games,windows;mac;linux,63,0.857142857,0,1,"['2', '7']",['5'],['4']
679030,HELI-COMMANDO 2017,2017,RF,windows,6,1,0,1,['0'],,
679070,Fapic,2017,cloneZone,windows,11,0.545454545,0,1,"['0', '2', '8', '13']",,
679080,Toy Goblins,2017,Lemonauts,windows,4,0.5,0,1,"['0', '1', '2', '3', '4', '13']",,
679090,9th Dawn Classic - Clunky controls edition,2017,Valorware,windows,6,0.833333333,0,1,"['0', '2', '3', '4']",,
679100,Aequitas Orbis,2017,Ludi Dorici,windows;mac;linux,2,1,1,1,"['0', '3', '13']",,
679190,The Hunting God,2017,Tonguç Bodur,windows,54,0.703703704,0,1,"['2', '3', '7']",,['4']
679220,HYPER DRIVE ⚠️ The Insane Gravity Race,2017,DRUNKEN APES,windows;mac,25,0.68,0,1,"['0', '3', '7', '8', '9', '12', '13']",,
679230,Tell a Demon,2017,Sun Labyrinth LLC,windows;mac;linux,12,0.916666667,0,1,"['2', '3', '7']",,['4']
679260,Bus Driver Simulator 2019,2018,KishMish Games,windows,596,0.562080537,0,1,"['3', '8', '9', '13']",,
679270,Antaria Online,2017,"Antaria, LLC",windows;mac;linux,189,0.735449735,1,0,"['0', '2', '3', '4', '11', '13']",,"['2', '8']"
679300,PATHOS,2017,Broguelike,windows;mac;linux,18,1,0,1,"['3', '7']",['0'],"['1', '4']"
679390,Topdown Showdown,2017,Nick Everlith,windows,2,0.5,1,1,"['3', '13']",,"['1', '2']"
679400,Relik,2017,Iron 27,windows;mac,145,0.882758621,1,1,"['1', '3', '13']",,
679410,The Adventures of Clive McMulligan on Planet Zeta Four,2018,Broke Astronaut,windows,5,1,0,1,"['0', '3']",,['1']
679430,Skyraine,2017,DHTstudios LLC,windows,34,0.676470588,1,1,"['1', '3']",,['2']
679460,Morendar: Goblin Slayer,2017,Virtual Top,windows,54,0.388888889,0,1,"['0', '2', '3', '4', '7']",,
679470,Solenars Edge Rebirth,2017,Team Syukino,windows,27,0.777777778,0,1,"['3', '4']",['1'],['4']
679480,生死线 Dead Line,2017,"Shanghai Niuka Network Technology Co.,Ltd.",windows,6,0.5,0,1,"['10', '14']",,['0']
679500,Campfire Cooking,2017,Layton Hawkes,windows,23,1,0,1,['3'],,
679510,Steel Punk Ball,2017,ExclexGame,windows,17,0.647058824,0,1,"['0', '1', '2', '3', '7']",,
679530,Professor Watts Memory Match: Shapes And Colors,2017,Ripknot Systems,windows,25,0.6,0,1,"['1', '3', '7']",,
679620,Rollercoaster Xperience,2017,Xperiencia Virtual,windows,16,0.625,0,1,"['2', '8']",,['0']
679640,C64 & AMIGA Classix Remakes Sixpack,2017,magnussoft,windows,2,0.5,0,1,"['0', '7', '9']",,['4']
679660,aMAZE ZER0,2017,Blender Games,windows,98,0.857142857,0,1,"['3', '7']",['0'],
679670,Miniature TD - VR,2017,Reality Reflection,windows,6,0.666666667,0,1,"['1', '3', '7', '8']",,
679690,SwapQuest,2017,Rebusmind,windows,9,0.444444444,1,1,"['3', '4', '7']",,"['1', '2', '4']"
679720,Mad Farm VR,2018,Happy Bat,windows,3,0.666666667,0,1,"['0', '3', '7', '14']",,
679740,Totally Mayhem,2017,Mihai Morosanu,windows;mac;linux,35,0.6,0,1,"['3', '10']",,
679750,Catch & Release,2018,metricminds GmbH & Co KG,windows,135,0.933333333,0,1,"['8', '12']",['14'],['4']
679770,Dr. Cares - Pet Rescue 911,2017,Nitreal,windows;mac,36,0.888888889,0,1,"['2', '3', '7', '8']",,
679780,Lemuria: Lost in Space - VR Edition,2017,EJRGames,windows,4,0,0,1,"['0', '2', '3', '4']",,"['1', '4']"
679820,Solitaire Mystery: Stolen Power,2017,Dikobraz Games,windows;mac,15,0.466666667,0,1,"['2', '3', '7']",,
679860,ZAP Master,2017,Antonio Renna,windows;mac;linux,35,0.571428571,0,1,"['0', '3', '7']",,
679930,36 Fragments of Midnight,2017,Petite Games,windows;mac;linux,11,0.363636364,0,1,"['0', '2', '3', '7']",,
679960,Brain Crush,2017,Chano H. Hansen,windows,1,1,0,1,['3'],,['4']
680040,Kukui,2017,Sijawa Production,windows,5,0.4,0,1,"['2', '3', '4', '7']",,
680070,Puzzle: Underwater World,2017,Puzzle: Underwater World,windows,3,0.666666667,0,1,"['1', '2', '3', '7', '12']",,
680100,Heroes of Myths - Warriors of Gods,2017,Ihor Kalinin,windows,14,0.214285714,0,1,"['0', '1', '4', '7']",,
680120,The Moon Night,2017,FarBox Games,windows,94,0.5,0,1,"['0', '2', '3', '7']",,
680140,Tetsoidea Eternal,2017,Brewsterland Studios,windows,2,0,0,1,"['0', '2', '3', '4', '7']",,
680170,VR Triber,2017,VR Triber,windows,14,0.428571429,1,0,"['0', '2', '3', '7', '8', '9', '11', '12', '13']",,['2']
680190,Interstellar Invaders,2018,Interstellar Tortoise,windows;mac,5,1,1,1,"['0', '3', '7']",,['2']
680250,The Mirage : Illusion of wish,2017,APPLEMINT,windows,1,1,0,1,"['0', '3', '13']",,['4']
680310,Poker World - Single Player,2017,Azerion;Youda Games Holding B.V.,windows,153,0.450980392,0,1,"['7', '8']",,
680320,The Heiress,2017,ONEONE1,windows,1031,0.872938894,0,1,"['2', '3', '4']",,['4']
680330,Elium - Prison Escape,2018,Lone Artisan Games,windows,34,0.676470588,0,1,"['0', '3', '4']",,['4']
680340,Omega Strike,2017,Woblyware,windows,99,0.787878788,0,1,"['0', '2', '3']",,['1']
680350,Hurl VR,2017,Rusty Oak,windows,10,1,0,1,"['3', '7', '8']",,
680360,Regions Of Ruin,2018,Vox Games,windows;mac;linux,1265,0.861660079,0,1,"['0', '1', '2', '3', '4', '8']",,['4']
680390,Hidden Dragon: Legend,2018,MegaFun Games Ltd.,windows,70,0.9,0,1,"['0', '3', '10', '14']",,['1']
680400,Light Tracer (VR & NON-VR),2018,Void Dimensions,windows,24,0.958333333,0,1,"['0', '2', '3']",,['1']
680450,DAMN!,2017,7 Raven Studios,windows,3,0.666666667,0,1,"['0', '3', '7']",,['1']
680480,ICY: Frostbite Edition,2017,Inner Void,windows;mac;linux,196,0.903061224,0,1,"['4', '10']",['10'],
680500,ShadowCalls 暗影召唤,2017,VAnight,windows,2,0.5,0,1,"['0', '2', '3', '4', '13']",,
680550,Zombie Waiting,2017,Gustsoft,windows,20,0.7,0,1,"['0', '2', '3']",,
680560,VR2Space,2017,Infinite Void Ltd.,windows,1,0,0,1,"['3', '7', '8']",,
680620,Bouncy Bob,2017,All Those Moments,windows,20,0.85,1,1,"['0', '3', '7']",,
680640,ChefU,2017,Lockem Reality,windows,34,0.382352941,0,1,"['0', '7', '8']",,
680680,All Haze Eve,2017,xrrawva,windows,8,0.75,0,1,"['2', '3']",,['1']
680690,Kama Bullet Heritage,2017,Narko Games,windows,60,0.616666667,0,1,"['0', '2', '3', '10', '14']",,
680700,OK K.O.! Let’s Play Heroes,2018,Capybara Games,windows,60,0.983333333,0,1,"['0', '2']",,['1']
680730,Plight,2018,NewFort Studios,windows,25,0.76,0,1,"['2', '3']",,
680750,Destination Primus Vita,2018,Epsilon Games,windows,29,0.896551724,0,1,"['2', '3', '7']",,['1']
680780,DEATH TRAIN - Warning: Unsafe VR Experience,2017,Nomad Assembly,windows,20,0.7,0,1,"['0', '3']",,
680860,Evil Labs,2018,Mirabolis Studios,windows,65,0.769230769,0,1,"['1', '3', '8']",,['4']
680890,Where the Money Is,2017,Flaming Bat Studios;Bareware Studios,windows,6,1,0,1,"['0', '1', '3', '7']",,['4']
680930,Fairy Lands: Rinka and the Fairy Gems,2017,OddMeat,windows,14,0.785714286,0,1,"['3', '7']",['0'],"['1', '4']"
680940,Riot Street,2019,Antispace Studios,windows,17,0.294117647,1,0,"['0', '3', '13']",,
680950,Let's Bowl VR - Bowling Game,2017,Rising Fun Games,windows,29,0.689655172,0,1,"['3', '7', '8', '12', '13']",,
680970,Kingdom Watcher,2018,Subdream Studios,windows,8,0.75,1,1,"['0', '1', '3', '12', '13']",,
680980,HEADLINER,2017,Unbound Creations,windows;mac;linux,404,0.742574257,0,1,"['2', '3']",,
680990,Sword Bros,2017,Drew Wallace,windows,9,0.555555556,1,0,"['0', '3']",,['1']
681000,OM6N,2017,CJWorks,windows,9,0.777777778,0,1,"['0', '2', '3', '13']",,
681020,Throne of the Dead,2017,Verdict Studios LLC,windows,2,0.5,0,1,"['0', '7', '10']",,
681030,Dark Empire,2017,Jan,windows,1,0,0,1,"['3', '7', '8']",,
681060,Shooty Squad,2017,Liam Doherty,windows,44,0.818181818,1,0,"['0', '7', '10', '13', '14']",,
681070,The Slug,2017,Vyacheslav Shilikhin,windows,74,0.27027027,0,1,"['2', '3', '7']",,
681090,Funtoon's World,2017,Yash Future Tech Solutions Pvt Ltd,windows,11,0.636363636,0,1,"['0', '2', '3']",,
681100,Supermagical,2017,Super Awesome Hyper Dimensional Mega Team;Tama Global,windows,29,0.75862069,0,1,"['2', '3', '4', '7']",,['4']
681150,Rainbow Duck,2017,Rainbow Duck,windows,15,0.733333333,0,1,"['0', '2', '3', '7', '9', '12', '13']",,
681160,Breach of Contract Online,2017,Flurry Game Studios,windows,34,0.411764706,1,0,"['0', '3', '10', '11']",,
681190,Secrets of Arcadia,2017,Team OctoPoodle,windows;mac,12,0.916666667,1,1,"['0', '2', '3', '4']",,"['1', '2']"
681240,Dujanah,2017,J. King-Spooner,windows,74,0.959459459,0,1,"['0', '2', '3', '4']",,['1']
681260,Red Number: Prologue,2017,TheBlavas,windows,10,0.5,0,1,"['0', '3', '14']",,
681280,Descenders,2018,RageSquid,windows;mac;linux,728,0.914835165,0,1,"['0', '9', '12', '13']",['14'],"['1', '4']"
681290,Hare,2017,Zelun;Tio_jolo,windows,10,0.9,0,1,"['0', '3', '7', '9']",,
681330,Helium Rain,2018,Deimos Games,windows;linux,150,0.846666667,0,1,"['0', '1', '3', '8']",['11'],"['1', '4']"
681340,ARRAYNIUM,2017,BOBAFETTA,windows,20,0.9,0,1,['7'],['0'],
681350,Battlefield Alliance（战地联盟）,2017,LIUTING,windows;mac,9,0.777777778,0,1,"['0', '1', '2', '3', '4', '7', '8']",,
681360,Song Samurai,2017,Jake Overall;Mark Ohnsman;Josh Olds;Matthew Overall;Jaime Madsen;Gunnar Anderson;Aaron Kim,windows,3,0.333333333,0,1,"['0', '7', '8']",,
681380,The Balloonist: Beyond the Clouds.,2017,Pandamonium Games Design;Main Leaf,windows;mac;linux,4,1,0,1,"['2', '3', '4', '7', '13']",,
681390,ZomDay,2017,INTO GAMES,windows,417,0.894484412,1,1,"['0', '3', '4', '13']",['20'],"['2', '4']"
681460,Cendric,2018,Ironbell,windows;mac;linux,26,0.807692308,0,1,"['2', '3', '4']",,"['1', '4']"
681480,Ancient Worlds: Jaguar's Fate,2017,Games++,windows,14,0.285714286,0,1,"['3', '7']",,['4']
681490,dontbegrey,2017,Evgeny Petrov,windows;linux,17,0.882352941,0,1,"['0', '3']",,['1']
681500,Lumber King,2017,WnMStudio,windows,122,0.37704918,0,1,,,['4']
681520,The Rodinia Project,2017,Aegon Games Ltd,windows,31,0.580645161,0,1,"['3', '7']",['0'],"['1', '4']"
681530,NOISZ,2018,NOISZMAKERS,windows;mac,20,1,0,1,"['0', '3']",,
681540,Escape From Space Shredder,2017,s_unk,windows,6,0.666666667,0,1,"['0', '2', '3']",,
681550,Maze Run VR,2017,Vice Age,windows,18,0.611111111,0,1,"['0', '2', '3', '8', '13']",,
681610,Anti Zombie AI - Tower Defense (Azai - TD),2017,PodShoh Studio,windows,9,0.666666667,0,1,"['0', '1', '3', '7', '10']",,
681620,Cube Link,2017,Hannes Delbeke,windows,49,0.816326531,0,1,"['3', '7']",['0'],['4']
681630,Voxel Interceptor,2017,New Atlantis Games,windows,11,0.818181818,0,1,"['0', '3']",['12'],"['1', '4']"
681660,Bless Online,2018,NEOWIZ BLESS STUDIO,windows,9766,0.405488429,1,1,"['0', '2', '4', '11']",['9'],['2']
681670,Elly The Jelly,2017,Seize Studios,windows;mac,3,0.333333333,1,0,"['0', '3', '13']",,['8']
681720,BoxMaker,2017,Silver Moon Internet,windows,56,0.464285714,0,1,['0'],,
681750,Voxelaxy,2017,Jakub Klementewicz,windows,48,0.6875,1,1,"['0', '2', '8']",,['2']
681760,DIVER - SEA SURVIVAL SIMULATOR,2017,Theodor Niklas,windows;mac,3,0.333333333,0,1,"['0', '2', '3', '8', '10', '14']",,
681780,Distorted Reality,2017,Berdochan,windows,54,0.222222222,0,1,"['0', '2', '3']",,
681800,Fur Up,2017,Snowflurry Entertainment,windows;mac,27,0.925925926,1,1,"['0', '3', '7']",,['8']
681900,ionAXXIA,2017,Software Geezers,windows,1,1,0,1,"['0', '3', '13']",,
681910,Plandzz,2017,Brzezinski,windows;mac,67,0.850746269,0,1,"['3', '7']",['0'],
681920,Slingshot Cowboy VR,2017,BVG Software Group,windows,1,0,0,1,"['0', '8']",,['0']
681950,AddForce,2017,Attila Vitez,windows,3,1,0,1,"['0', '3', '8']",,
681970,The Tavern,2017,Moral Anxiety Studio,windows,13,0.692307692,0,1,"['1', '2', '3', '4', '7', '8', '10']",,
681980,Lycah,2017,Thorne Games,windows,11,0.636363636,0,1,"['1', '2', '3', '4', '7', '8']",,
681990,Battle Squares,2018,Caleb Chalmers,windows;mac,13,1,1,1,"['1', '3', '7', '13']",,['8']
682000,Solmec: Among Stars,2017,Octopus 8 Studios,windows,1,0,0,1,"['1', '3']",,
682010,Solmec: Colony Adrift,2017,Octopus 8 Studios,windows,2,0,0,1,"['0', '1', '3', '4']",,
682020,Karradash - The Lost Dungeons,2017,68k Studios,windows,8,1,0,1,"['0', '4']",,
682070,MIND SHIFT 🔲,2017,DRUNKEN APES,windows;mac,14,0.785714286,0,1,"['3', '7']",['0'],
682080,Pato Box,2018,Bromio;2think design studio,windows;mac,46,0.913043478,0,1,"['0', '2', '3']",,"['1', '4']"
682100,All Evil Night,2017,Mikhail Ramanouski,windows;linux,13,0.384615385,0,1,"['0', '2', '3']",,
682130,Discord Bot Maker,2017,Robert Borghese,windows,406,0.810344828,0,0,"['15', '17']",,
682140,Undead Development,2017,Masterstrike;LadrikDev,windows,149,0.838926174,0,1,"['0', '3', '8', '13']",,
682150,Zombitatos: Ultimate Game Of The Year Edition,2017,Bmc Studio,windows,41,0.756097561,0,1,"['0', '2', '3', '7']",,
682160,Butterbies,2019,Raquel Perez;Jorge Alvarez;Oscar Crespo;Tom Mallet;Niall McShane,windows,2,1,0,1,"['7', '8']",,
682170,Witchkin,2018,Coven Games,windows,39,0.923076923,0,1,"['0', '3']",['3'],
